Gene stable ID,Gene name,Human gene stable ID,Human gene name
ENSMUSG00000121427,,,
ENSMUSG00000098900,Gm18190,,
ENSMUSG00000121470,,,
ENSMUSG00000109654,Gm3912,,
ENSMUSG00000121471,,,
ENSMUSG00000109578,Gm16475,,
ENSMUSG00000121475,,,
ENSMUSG00000065862,Gm24029,,
ENSMUSG00000089542,Gm25835,ENSG00000238917,SNORD10
ENSMUSG00000119662,Gm22988,,
ENSMUSG00000109143,Gm10046,,
ENSMUSG00000121480,Gm10046,,
ENSMUSG00000005204,Senp3,ENSG00000161956,SENP3
ENSMUSG00000108994,Gm31663,,
ENSMUSG00000121498,,,
ENSMUSG00000063286,Gvin-ps7,,
ENSMUSG00000121501,,,
ENSMUSG00000030424,Zfp939,,
ENSMUSG00000121502,,,
ENSMUSG00000109002,Gm38405,,
ENSMUSG00000108985,A930030B08Rik,,
ENSMUSG00000058761,Rnf169,ENSG00000166439,RNF169
ENSMUSG00000108823,Gm18959,,
ENSMUSG00000109384,Gm17931,,
ENSMUSG00000085890,Tnfsf13os,,
ENSMUSG00000035211,Xrra1,ENSG00000166435,XRRA1
ENSMUSG00000018752,Tnfsfm13,,
ENSMUSG00000109081,Gm44611,,
ENSMUSG00000096679,Olfr498,ENSG00000183303,OR5P2
ENSMUSG00000109213,Olfr499-ps1,,
ENSMUSG00000108939,Olfr500-ps1,,
ENSMUSG00000110204,Olfr501-ps1,,
ENSMUSG00000058014,Olfr502,ENSG00000183303,OR5P2
ENSMUSG00000109250,Gm5053,,
ENSMUSG00000081610,Gm13733,,
ENSMUSG00000060759,Olfr503,,
ENSMUSG00000075159,Olfr1110,,
ENSMUSG00000089669,Tnfsf13,ENSG00000161955,TNFSF13
ENSMUSG00000060105,Olfr504,ENSG00000181023,OR56B1
ENSMUSG00000109306,Gm18410,,
ENSMUSG00000038400,Pmepa1,ENSG00000124225,PMEPA1
ENSMUSG00000108837,Gm44865,,
ENSMUSG00000110092,Olfr537-ps1,,
ENSMUSG00000109690,Gm6376,,
ENSMUSG00000062712,Olfr531,,
ENSMUSG00000086114,Gm14642,,
ENSMUSG00000075158,Olfr1111,ENSG00000181785,OR5AS1
ENSMUSG00000063823,Olfr532,,
ENSMUSG00000081041,Nlk-ps1,,
ENSMUSG00000097328,Tnfsf12,ENSG00000239697,TNFSF12
ENSMUSG00000056883,Olfr533,,
ENSMUSG00000051177,Plcb1,ENSG00000182621,PLCB1
ENSMUSG00000110169,Olfr534-ps1,,
ENSMUSG00000081333,Gm12307,,
ENSMUSG00000063230,Olfr535,,
ENSMUSG00000005198,Polr2a,ENSG00000181222,POLR2A
ENSMUSG00000052508,Olfr536,,
ENSMUSG00000095901,Olfr538,,
ENSMUSG00000093942,Olfr46,,
ENSMUSG00000096069,Olfr61,,
ENSMUSG00000094819,Olfr53,,
ENSMUSG00000059136,Olfr539,,
ENSMUSG00000109892,Olfr540-ps1,,
ENSMUSG00000066122,Olfr45,,
ENSMUSG00000057997,Olfr541,,
ENSMUSG00000073960,Olfr583,ENSG00000280021,OR51F1
ENSMUSG00000073959,Olfr584,ENSG00000279270,OR52R1
ENSMUSG00000078080,Olfr585,ENSG00000280021,OR51F1
ENSMUSG00000066268,Olfr586,,
ENSMUSG00000080891,Olfr587-ps1,ENSG00000176798,OR51L1
ENSMUSG00000082714,Gm15120,,
ENSMUSG00000084262,Olfr588,,
ENSMUSG00000083254,Gm15116,,
ENSMUSG00000051362,Olfr589,ENSG00000176787,OR52E2
ENSMUSG00000018776,Slc35g3,ENSG00000259224,SLC35G6
ENSMUSG00000018776,Slc35g3,ENSG00000236396,SLC35G4
ENSMUSG00000018776,Slc35g3,ENSG00000164729,SLC35G3
ENSMUSG00000018776,Slc35g3,ENSG00000177710,SLC35G5
ENSMUSG00000083854,Dnajc19-ps,,
ENSMUSG00000063615,Olfr64,,
ENSMUSG00000110259,Olfr65,ENSG00000176239,OR51B6
ENSMUSG00000018750,Zbtb4,ENSG00000174282,ZBTB4
ENSMUSG00000042219,Olfr631,ENSG00000184698,OR51M1
ENSMUSG00000073938,Olfr632,,
ENSMUSG00000109837,Gm45655,,
ENSMUSG00000073937,Olfr633,,
ENSMUSG00000080751,Olfr634-ps1,,
ENSMUSG00000044487,Olfr1112,,
ENSMUSG00000094520,Olfr635,ENSG00000167360,OR51Q1
ENSMUSG00000027518,1700021F07Rik,ENSG00000124237,C20orf85
ENSMUSG00000082281,Gm4886,,
ENSMUSG00000055621,Olfr636-ps1,,
ENSMUSG00000041189,Chrnb1,ENSG00000170175,CHRNB1
ENSMUSG00000084236,Olfr637-ps1,,
ENSMUSG00000094063,Olfr638,ENSG00000167360,OR51Q1
ENSMUSG00000082357,Gm13542,,
ENSMUSG00000081168,Gm13730,,
ENSMUSG00000070857,Olfr1113,,
ENSMUSG00000066263,Olfr639,,
ENSMUSG00000111248,Olfr1114-ps1,,
ENSMUSG00000081853,Gm13735,,
ENSMUSG00000066262,Olfr640,ENSG00000167359,OR51I1
ENSMUSG00000082399,Gm14036,,
ENSMUSG00000085247,4930545L23Rik,,
ENSMUSG00000110041,Olfr673-ps1,,
ENSMUSG00000070856,Olfr1115,,
ENSMUSG00000109671,Olfr674-ps1,,
ENSMUSG00000096773,Olfr675,ENSG00000205409,OR52E6
ENSMUSG00000096773,Olfr675,ENSG00000183269,OR52E8
ENSMUSG00000027517,Ankrd60,ENSG00000124227,ANKRD60
ENSMUSG00000073915,Olfr676,,
ENSMUSG00000042826,Fgf11,ENSG00000161958,FGF11
ENSMUSG00000073914,Olfr677,ENSG00000180974,OR52E4
ENSMUSG00000109676,Gm8913,,
ENSMUSG00000073913,Olfr678,ENSG00000277932,OR52E5
ENSMUSG00000085631,9630028H03Rik,,
ENSMUSG00000109972,Gm17989,,
ENSMUSG00002076800,Gm56448,,
ENSMUSG00000110293,Gm45557,,
ENSMUSG00000084043,Gm13732,,
ENSMUSG00000121226,,,
ENSMUSG00000070855,Olfr1116,ENSG00000174970,OR10AG1
ENSMUSG00000089876,Tmem102,ENSG00000181284,TMEM102
ENSMUSG00000096029,Olfr679,ENSG00000184478,OR56A3
ENSMUSG00000082225,Gm13728,,
ENSMUSG00000109737,Spem3,ENSG00000283439,SPEM3
ENSMUSG00000089732,Olfr1117-ps1,ENSG00000174970,OR10AG1
ENSMUSG00000041885,Olfr680,,
ENSMUSG00000044084,Spem2,ENSG00000184560,SPEM2
ENSMUSG00000083550,Gm13729,,
ENSMUSG00000083706,Olfr1118,ENSG00000174970,OR10AG1
ENSMUSG00000110117,Gm17990,,
ENSMUSG00000109742,Gm45558,,
ENSMUSG00000041165,Spem1,ENSG00000181323,SPEM1
ENSMUSG00000083211,Gm13737,,
ENSMUSG00000081907,Gm13731,,
ENSMUSG00000111093,Olfr1119-ps1,,
ENSMUSG00000095248,Olfr681,ENSG00000184478,OR56A3
ENSMUSG00000081234,Olfr1120,,
ENSMUSG00000051790,Nlgn2,ENSG00000169992,NLGN2
ENSMUSG00000070852,Olfr1121,,
ENSMUSG00000059768,Olfr682-ps1,,
ENSMUSG00000047594,Olfr1122,ENSG00000174970,OR10AG1
ENSMUSG00000031073,Fgf15,ENSG00000162344,FGF19
ENSMUSG00000082028,Gm1826,,
ENSMUSG00000043274,Olfr1123,ENSG00000174970,OR10AG1
ENSMUSG00000073906,Olfr692,ENSG00000175485,OR52W1
ENSMUSG00000050772,Olfr1124,,
ENSMUSG00000036352,Ubac1,ENSG00000130560,UBAC1
ENSMUSG00000044465,Fhip1b,ENSG00000051009,FHIP1B
ENSMUSG00000070394,Tmem256,ENSG00000205544,TMEM256
ENSMUSG00000019461,Plscr3,ENSG00000187838,PLSCR3
ENSMUSG00000058194,Olfr1126,,
ENSMUSG00000025839,Pramel7,ENSG00000187545,PRAMEF10
ENSMUSG00000025839,Pramel7,ENSG00000182330,PRAMEF8
ENSMUSG00000025839,Pramel7,ENSG00000280267,PRAMEF26
ENSMUSG00000025839,Pramel7,ENSG00000270601,PRAMEF5
ENSMUSG00000025839,Pramel7,ENSG00000116726,PRAMEF12
ENSMUSG00000025839,Pramel7,ENSG00000237700,PRAMEF33
ENSMUSG00000025839,Pramel7,ENSG00000204479,PRAMEF17
ENSMUSG00000025839,Pramel7,ENSG00000274764,PRAMEF27
ENSMUSG00000025839,Pramel7,ENSG00000204480,PRAMEF19
ENSMUSG00000025839,Pramel7,ENSG00000243073,PRAMEF4
ENSMUSG00000025839,Pramel7,ENSG00000204505,PRAMEF9
ENSMUSG00000025839,Pramel7,ENSG00000232423,PRAMEF6
ENSMUSG00000025839,Pramel7,ENSG00000204501,PRAMEF15
ENSMUSG00000025839,Pramel7,ENSG00000204478,PRAMEF20
ENSMUSG00000025839,Pramel7,ENSG00000204481,PRAMEF14
ENSMUSG00000025839,Pramel7,ENSG00000204510,PRAMEF7
ENSMUSG00000025839,Pramel7,ENSG00000120952,PRAMEF2
ENSMUSG00000025839,Pramel7,ENSG00000229571,PRAMEF25
ENSMUSG00000025839,Pramel7,ENSG00000279169,PRAMEF13
ENSMUSG00000025839,Pramel7,ENSG00000279804,PRAMEF18
ENSMUSG00000025839,Pramel7,ENSG00000116721,PRAMEF1
ENSMUSG00000025839,Pramel7,ENSG00000239810,PRAMEF11
ENSMUSG00000025838,Pramel6,ENSG00000187545,PRAMEF10
ENSMUSG00000025838,Pramel6,ENSG00000182330,PRAMEF8
ENSMUSG00000025838,Pramel6,ENSG00000280267,PRAMEF26
ENSMUSG00000025838,Pramel6,ENSG00000270601,PRAMEF5
ENSMUSG00000025838,Pramel6,ENSG00000116726,PRAMEF12
ENSMUSG00000025838,Pramel6,ENSG00000237700,PRAMEF33
ENSMUSG00000025838,Pramel6,ENSG00000204479,PRAMEF17
ENSMUSG00000025838,Pramel6,ENSG00000274764,PRAMEF27
ENSMUSG00000025838,Pramel6,ENSG00000204480,PRAMEF19
ENSMUSG00000025838,Pramel6,ENSG00000243073,PRAMEF4
ENSMUSG00000025838,Pramel6,ENSG00000204505,PRAMEF9
ENSMUSG00000025838,Pramel6,ENSG00000232423,PRAMEF6
ENSMUSG00000025838,Pramel6,ENSG00000204501,PRAMEF15
ENSMUSG00000025838,Pramel6,ENSG00000204478,PRAMEF20
ENSMUSG00000025838,Pramel6,ENSG00000204481,PRAMEF14
ENSMUSG00000025838,Pramel6,ENSG00000204510,PRAMEF7
ENSMUSG00000025838,Pramel6,ENSG00000120952,PRAMEF2
ENSMUSG00000025838,Pramel6,ENSG00000229571,PRAMEF25
ENSMUSG00000025838,Pramel6,ENSG00000279169,PRAMEF13
ENSMUSG00000025838,Pramel6,ENSG00000279804,PRAMEF18
ENSMUSG00000025838,Pramel6,ENSG00000116721,PRAMEF1
ENSMUSG00000025838,Pramel6,ENSG00000239810,PRAMEF11
ENSMUSG00000001583,Tnk1,ENSG00000174292,TNK1
ENSMUSG00000081762,Gm13738,,
ENSMUSG00000083267,Olfr1127-ps1,,
ENSMUSG00000082908,Gm13736,,
ENSMUSG00000061520,Olfr153,,
ENSMUSG00000075156,Olfr1128,,
ENSMUSG00000082417,Gm13740,,
ENSMUSG00000081132,Gm13744,,
ENSMUSG00000083688,Gm13743,,
ENSMUSG00000062272,Olfr1129,,
ENSMUSG00000026932,Nacc2,ENSG00000148411,NACC2
ENSMUSG00000094845,Tmem95,ENSG00000182896,TMEM95
ENSMUSG00000059205,Olfr1130,,
ENSMUSG00000046731,Kctd11,ENSG00000213859,KCTD11
ENSMUSG00000068819,Olfr1131,,
ENSMUSG00000104996,Mir6924,,
ENSMUSG00000018765,Fxr2,ENSG00000129245,FXR2
ENSMUSG00000087515,Gm13554,,
ENSMUSG00000027519,Rab22a,ENSG00000124209,RAB22A
ENSMUSG00000078611,Gm5901,ENSG00000180878,C11orf42
ENSMUSG00000110366,Gm45885,,
ENSMUSG00000030897,Cnga4,ENSG00000132259,CNGA4
ENSMUSG00000068818,Olfr1132,,
ENSMUSG00000109609,Gm4972,,
ENSMUSG00000082428,Gm13742,,
ENSMUSG00000037060,Cavin3,ENSG00000170955,CAVIN3
ENSMUSG00000087679,Tmem250-ps,ENSG00000238227,TMEM250
ENSMUSG00000109735,Gm45667,,
ENSMUSG00000098588,Mir6340,,
ENSMUSG00000087595,1810012K08Rik,,
ENSMUSG00000030898,Cckbr,ENSG00000110148,CCKBR
ENSMUSG00000057047,1700010B08Rik,,
ENSMUSG00000075155,Olfr1133,,
ENSMUSG00000085545,Gm13553,,
ENSMUSG00000111747,Olfr1134,,
ENSMUSG00000120184,,,
ENSMUSG00000013483,Card14,ENSG00000141527,CARD14
ENSMUSG00000075153,Olfr1135,ENSG00000187612,OR5W2
ENSMUSG00000108637,Gm4290,,
ENSMUSG00000118450,Gm50480,,
ENSMUSG00000054455,Vapb,ENSG00000124164,VAPB
ENSMUSG00000108682,Gm29754,,
ENSMUSG00000052974,Cyp2f2,ENSG00000197446,CYP2F1
ENSMUSG00000075151,Olfr1136,ENSG00000187612,OR5W2
ENSMUSG00000118399,Gm18917,,
ENSMUSG00000085938,Gm14371,,
ENSMUSG00000082543,Gm14336,,
ENSMUSG00000081700,Atp5k-ps2,,
ENSMUSG00000086868,Gm15883,,
ENSMUSG00000082519,Vamp7-ps,,
ENSMUSG00000075150,Olfr1137,ENSG00000187612,OR5W2
ENSMUSG00000108306,Gm44640,,
ENSMUSG00000078787,Cyp2t4,,
ENSMUSG00000075149,Olfr1138,ENSG00000187612,OR5W2
ENSMUSG00000068817,Olfr1140,ENSG00000187612,OR5W2
ENSMUSG00000111543,Olfr1139-ps1,,
ENSMUSG00000058709,Egln2,ENSG00000269858,EGLN2
ENSMUSG00000005043,Sgsh,ENSG00000181523,SGSH
ENSMUSG00000057378,Ryr3,ENSG00000198838,RYR3
ENSMUSG00000053291,Rab4b,ENSG00000167578,RAB4B
ENSMUSG00000039908,Slc26a11,ENSG00000181045,SLC26A11
ENSMUSG00000095538,Gm21983,,
ENSMUSG00000093348,Mir3101,,
ENSMUSG00000089661,Mia,ENSG00000261857,MIA
ENSMUSG00000061479,Snrpa,ENSG00000077312,SNRPA
ENSMUSG00000088015,Mir1932,,
ENSMUSG00000070327,Rnf213,ENSG00000173821,RNF213
ENSMUSG00000078786,BC024978,ENSG00000188493,C19orf54
ENSMUSG00000080533,Mir1191,,
ENSMUSG00000003752,Itpkc,ENSG00000086544,ITPKC
ENSMUSG00000003762,Coq8b,ENSG00000123815,COQ8B
ENSMUSG00000109408,A930037H05Rik,,
ENSMUSG00000039850,Endov,ENSG00000173818,ENDOV
ENSMUSG00000084974,Gm15567,,
ENSMUSG00000108378,Gm44641,,
ENSMUSG00000063160,Numbl,ENSG00000105245,NUMBL
ENSMUSG00000083622,Gm15570,,
ENSMUSG00000040488,Ltbp4,ENSG00000090006,LTBP4
ENSMUSG00000025582,Nptx1,ENSG00000171246,NPTX1
ENSMUSG00000087675,Gm11762,,
ENSMUSG00000083870,Gm11761,,
ENSMUSG00002076802,Gm55776,ENSG00000252096,
ENSMUSG00000085081,Rptoros,,
ENSMUSG00000025371,Chmp6,ENSG00000176108,CHMP6
ENSMUSG00000120604,,,
ENSMUSG00000085207,Gm11767,,
ENSMUSG00000086924,Gm11766,,
ENSMUSG00000025372,Baiap2,ENSG00000175866,BAIAP2
ENSMUSG00000025375,Aatk,ENSG00000181409,AATK
ENSMUSG00000089832,Shkbp1,ENSG00000160410,SHKBP1
ENSMUSG00000065600,Mir338,,
ENSMUSG00000105524,Mir3065,,
ENSMUSG00000075148,Olfr1141,ENSG00000187612,OR5W2
ENSMUSG00000068816,Olfr152,ENSG00000167825,OR5I1
ENSMUSG00000025583,Rptor,ENSG00000141564,RPTOR
ENSMUSG00000111455,Olfr1142-ps1,,
ENSMUSG00000026934,Lhx3,ENSG00000107187,LHX3
ENSMUSG00000092367,Gm20479,,
ENSMUSG00000011751,Sptbn4,ENSG00000160460,SPTBN4
ENSMUSG00000068815,Olfr1143,,
ENSMUSG00000082227,Olfr1144-ps1,,
ENSMUSG00000098977,Gm27196,,
ENSMUSG00000068814,Olfr1145,,
ENSMUSG00000083185,Olfr1146-ps1,,
ENSMUSG00000081908,Olfr1147-ps1,,
ENSMUSG00000061875,Olfr1148,,
ENSMUSG00000082982,Olfr1149-ps1,,
ENSMUSG00000070853,Olfr1150,,
ENSMUSG00000047039,Olfr1151,,
ENSMUSG00000045225,Olfr1152,ENSG00000187612,OR5W2
ENSMUSG00000082056,Gm13745,,
ENSMUSG00000048197,Olfr1153,ENSG00000187612,OR5W2
ENSMUSG00000027522,Stx16,ENSG00000124222,STX16
ENSMUSG00000075146,Olfr1154,,
ENSMUSG00000041255,Tmco5b,,
ENSMUSG00000075145,Olfr1155,ENSG00000205029,OR5D16
ENSMUSG00000093660,Gm26505,ENSG00000201291,RNU1-34P
ENSMUSG00000075144,Olfr1156,ENSG00000205030,OR5L2
ENSMUSG00000075144,Olfr1156,ENSG00000279395,OR5L1
ENSMUSG00000108416,Gm44924,,
ENSMUSG00000075143,Olfr1157,ENSG00000205030,OR5L2
ENSMUSG00000075143,Olfr1157,ENSG00000279395,OR5L1
ENSMUSG00000040466,Blvrb,ENSG00000090013,BLVRB
ENSMUSG00000036327,Qsox2,ENSG00000165661,QSOX2
ENSMUSG00000108735,Gm44638,,
ENSMUSG00000056921,Olfr394,,
ENSMUSG00000108707,Gm44575,,
ENSMUSG00000062186,Olfr395,,
ENSMUSG00000069816,Olfr23,,
ENSMUSG00000082016,Pgam1-ps2,,
ENSMUSG00000079875,Olfr22-ps1,,
ENSMUSG00000055200,Sertad3,ENSG00000167565,SERTAD3
ENSMUSG00000057050,Olfr397,,
ENSMUSG00000008384,Sertad1,ENSG00000197019,SERTAD1
ENSMUSG00000049041,Olfr398,ENSG00000180042,OR1R1P
ENSMUSG00000053198,Prx,ENSG00000105227,PRX
ENSMUSG00000020774,Aspa,ENSG00000108381,ASPA
ENSMUSG00000075142,Olfr74,ENSG00000186119,OR5D18
ENSMUSG00000062793,Olfr1158,,
ENSMUSG00000081345,Olfr1159-ps1,,
ENSMUSG00000039943,Plcb4,ENSG00000101333,PLCB4
ENSMUSG00000087371,Gm15541,,
ENSMUSG00000112920,Spata22,ENSG00000141255,SPATA22
ENSMUSG00000040424,Hipk4,ENSG00000160396,HIPK4
ENSMUSG00000119958,,,
ENSMUSG00000003363,Pld3,ENSG00000105223,PLD3
ENSMUSG00000069825,Gm49340,,
ENSMUSG00000062128,Olfr20,,
ENSMUSG00000063881,Olfr376,,
ENSMUSG00000069824,Olfr377-ps1,,
ENSMUSG00000108577,Gm17811,,
ENSMUSG00000069823,Olfr1,,
ENSMUSG00000108673,Gm44922,,
ENSMUSG00000055971,Olfr378,,
ENSMUSG00000072709,Olfr380,,
ENSMUSG00000084387,Olfr379-ps1,,
ENSMUSG00000092517,Art2a,,
ENSMUSG00000095312,Olfr382,,
ENSMUSG00000081961,Olfr383-ps1,,
ENSMUSG00000095095,Olfr385,,
ENSMUSG00000060335,Olfr384,,
ENSMUSG00000082338,Gm12327,,
ENSMUSG00000061246,Olfr387-ps1,,
ENSMUSG00000108598,Gm44665,,
ENSMUSG00000080781,Olfr388-ps1,,
ENSMUSG00000088811,Gm22381,,
ENSMUSG00000081552,Gm12328,,
ENSMUSG00000070383,Olfr389,,
ENSMUSG00000069818,Olfr390,,
ENSMUSG00000070382,Olfr391,,
ENSMUSG00000061984,Olfr392,,
ENSMUSG00000081698,Gm12329,,
ENSMUSG00000108218,Olfr1372,,
ENSMUSG00000121382,,,
ENSMUSG00000072621,Slfn10-ps,,
ENSMUSG00000121398,Slfn10-ps,,
ENSMUSG00000039263,Npepl1,ENSG00000215440,NPEPL1
ENSMUSG00000083161,Gm11427,,
ENSMUSG00000121399,,,
ENSMUSG00000081287,Olfr333-ps1,,
ENSMUSG00000121417,,,
ENSMUSG00000092528,Nlrp1c-ps,,
ENSMUSG00000121474,Nlrp1c-ps,,
ENSMUSG00000083844,Ube2d-ps,,
ENSMUSG00000085908,Gm14209,,
ENSMUSG00000085709,Gm14211,,
ENSMUSG00000086928,Gm14210,,
ENSMUSG00000074555,Gm10714,,
ENSMUSG00000121496,Ube2d-ps,,
ENSMUSG00000064444,Gm26227,ENSG00000223265,RNU6-592P
ENSMUSG00002075371,Gm56449,,
ENSMUSG00000065521,Mir296,,
ENSMUSG00000065410,Mir298,,
ENSMUSG00000057110,Cntrl,ENSG00000119397,CNTRL
ENSMUSG00000082286,Pisd-ps1,,
ENSMUSG00000121500,,,
ENSMUSG00000086278,Olfr75-ps1,,
ENSMUSG00000121512,,,
ENSMUSG00000108605,Olfr396-ps1,,
ENSMUSG00000070379,Olfr402,ENSG00000180090,OR3A1
ENSMUSG00000070378,Olfr403,ENSG00000172146,OR1A1
ENSMUSG00000070378,Olfr403,ENSG00000172150,OR1A2
ENSMUSG00000070377,Olfr43,ENSG00000172146,OR1A1
ENSMUSG00000070377,Olfr43,ENSG00000172150,OR1A2
ENSMUSG00000083188,Olfr404-ps1,ENSG00000262085,OR1P1
ENSMUSG00000121442,,,
ENSMUSG00000081864,Olfr405-ps1,,
ENSMUSG00000070375,Olfr406,ENSG00000262085,OR1P1
ENSMUSG00000081498,Olfr407-ps1,,
ENSMUSG00000070374,Olfr59,ENSG00000262085,OR1P1
ENSMUSG00000082378,Olfr408-ps1,,
ENSMUSG00000119837,n-R5s71,,
ENSMUSG00000083299,Gm12332,,
ENSMUSG00000063116,Olfr410,ENSG00000180090,OR3A1
ENSMUSG00000054406,Olfr411,,
ENSMUSG00000058275,Olfr412,ENSG00000184166,OR1D2
ENSMUSG00000083886,Olfr409-ps1,ENSG00000262085,OR1P1
ENSMUSG00000018924,Alox15,ENSG00000161905,ALOX15
ENSMUSG00000082145,Gm12312,,
ENSMUSG00000018921,Pelp1,ENSG00000141456,PELP1
ENSMUSG00000082370,Gm12313,,
ENSMUSG00000080814,Gm12314,,
ENSMUSG00000060216,Arrb2,ENSG00000141480,ARRB2
ENSMUSG00000027270,Lamp5,ENSG00000125869,LAMP5
ENSMUSG00000075133,Olfr1170,,
ENSMUSG00000039913,Pak5,ENSG00000101349,PAK5
ENSMUSG00000085383,Gm14218,,
ENSMUSG00000082647,Gm14056,,
ENSMUSG00000048038,Ccdc187,ENSG00000260220,CCDC187
ENSMUSG00000081310,Gm14054,,
ENSMUSG00000026878,Rab14,ENSG00000119396,RAB14
ENSMUSG00000099109,Mir7115,,
ENSMUSG00000018923,Med11,ENSG00000161920,MED11
ENSMUSG00000040829,Zmynd15,ENSG00000141497,ZMYND15
ENSMUSG00000084768,Gm13605,,
ENSMUSG00000074771,Ankef1,ENSG00000132623,ANKEF1
ENSMUSG00000062825,Actg1,ENSG00000184009,ACTG1
ENSMUSG00000103066,Gm36967,,
ENSMUSG00000027273,Snap25,ENSG00000132639,SNAP25
ENSMUSG00002076664,Gm55891,,
ENSMUSG00000098955,Mir6935,,
ENSMUSG00000043644,0610009L18Rik,,
ENSMUSG00000025380,Fscn2,ENSG00000186765,FSCN2
ENSMUSG00000025384,Faap100,ENSG00000185504,FAAP100
ENSMUSG00000082849,Gm14053,,
ENSMUSG00000027274,Mkks,ENSG00000125863,MKKS
ENSMUSG00000039691,Tspan10,ENSG00000182612,TSPAN10
ENSMUSG00000115423,Gm56450,ENSG00000285508,MKKS
ENSMUSG00000025386,Pde6g,ENSG00000185527,PDE6G
ENSMUSG00000116563,Gm56451,ENSG00000285723,MKKS
ENSMUSG00000026930,Gpsm1,ENSG00000160360,GPSM1
ENSMUSG00000039670,Oxld1,ENSG00000204237,OXLD1
ENSMUSG00000049957,Ccdc137,ENSG00000185298,CCDC137
ENSMUSG00000057594,Arl16,ENSG00000214087,ARL16
ENSMUSG00000025793,Hgs,ENSG00000185359,HGS
ENSMUSG00000044042,Fmn1,ENSG00000248905,FMN1
ENSMUSG00000039640,Mrpl12,ENSG00000262814,MRPL12
ENSMUSG00000086929,Gm11788,,
ENSMUSG00000025792,Slc25a10,ENSG00000183048,SLC25A10
ENSMUSG00000084983,Gm11789,,
ENSMUSG00000084391,Gm13967,,
ENSMUSG00000075467,Dnlz,ENSG00000213221,DNLZ
ENSMUSG00000025127,Gcgr,ENSG00000215644,GCGR
ENSMUSG00000085448,Gm13963,,
ENSMUSG00000087545,Gm13966,,
ENSMUSG00002075162,Gm56452,,
ENSMUSG00000087106,Gm13964,,
ENSMUSG00000084798,4930533B01Rik,,
ENSMUSG00000074934,Grem1,ENSG00000166923,GREM1
ENSMUSG00000026928,Card9,ENSG00000187796,CARD9
ENSMUSG00000039703,Nploc4,ENSG00000182446,NPLOC4
ENSMUSG00000027281,Slx4ip,ENSG00000149346,SLX4IP
ENSMUSG00000086779,Gm13562,,
ENSMUSG00000023236,Scg5,ENSG00000166922,SCG5
ENSMUSG00000027276,Jag1,ENSG00000101384,JAG1
ENSMUSG00000086552,Dlx4os,,
ENSMUSG00000020871,Dlx4,ENSG00000108813,DLX4
ENSMUSG00000018920,Cxcl16,ENSG00000161921,CXCL16
ENSMUSG00000020732,Rab37,ENSG00000172794,RAB37
ENSMUSG00000099683,Gm28214,,
ENSMUSG00000085504,Gm14055,,
ENSMUSG00000085640,Gm14064,,
ENSMUSG00000086214,Gm14062,,
ENSMUSG00000026879,Gsn,ENSG00000148180,GSN
ENSMUSG00000047798,Cd300lf,ENSG00000186074,CD300LF
ENSMUSG00000020733,Slc9a3r1,ENSG00000109062,SLC9A3R1
ENSMUSG00000015542,Nat9,ENSG00000109065,NAT9
ENSMUSG00000003934,Efnb3,ENSG00000108947,EFNB3
ENSMUSG00000062098,Btbd3,ENSG00000132640,BTBD3
ENSMUSG00000085911,Gm14061,,
ENSMUSG00000088983,Mir1952,,
ENSMUSG00000106961,Gm43128,,
ENSMUSG00000081009,Gm14065,,
ENSMUSG00000082526,Gm14067,,
ENSMUSG00000082285,Gm14069,,
ENSMUSG00000085071,Gm14066,,
ENSMUSG00000081799,Gm14071,,
ENSMUSG00000041219,Arhgap11a,ENSG00000285077,ARHGAP11B
ENSMUSG00000041219,Arhgap11a,ENSG00000198826,ARHGAP11A
ENSMUSG00000096006,Gm21596,,
ENSMUSG00000026880,Stom,ENSG00000148175,STOM
ENSMUSG00000068615,Gjd2,ENSG00000159248,GJD2
ENSMUSG00000075391,Glo1-ps,,
ENSMUSG00000092201,A530058N18Rik,,
ENSMUSG00000026882,4930568D16Rik,,
ENSMUSG00000039092,Sptlc3,ENSG00000172296,SPTLC3
ENSMUSG00002075194,Gm56453,ENSG00000252383,RNU6-314P
ENSMUSG00000036281,Snapc4,ENSG00000165684,SNAPC4
ENSMUSG00000079421,4930402F06Rik,,
ENSMUSG00000074766,Ism1,ENSG00000101230,ISM1
ENSMUSG00000087694,A530058N18Rik,,
ENSMUSG00000085767,Gm13563,,
ENSMUSG00000068614,Actc1,ENSG00000159251,ACTC1
ENSMUSG00000035778,Ggta1,,
ENSMUSG00000039033,Tasp1,ENSG00000089123,TASP1
ENSMUSG00000106856,Gm43761,,
ENSMUSG00000081841,Gm13444,,
ENSMUSG00000081421,Gm13445,,
ENSMUSG00000085668,Gm35202,,
ENSMUSG00000084207,Gm14070,,
ENSMUSG00000086555,Gm13446,,
ENSMUSG00000092397,C130080G10Rik,,
ENSMUSG00000080006,Rps19-ps7,,
ENSMUSG00000083110,Gm14073,,
ENSMUSG00000045624,Esf1,ENSG00000089048,ESF1
ENSMUSG00000078197,Gm17374,,
ENSMUSG00000027384,Ndufaf5,ENSG00000101247,NDUFAF5
ENSMUSG00000074764,Sel1l2,ENSG00000101251,SEL1L2
ENSMUSG00000026927,Entr1,ENSG00000165689,ENTR1
ENSMUSG00000040383,Aqr,ENSG00000021776,AQR
ENSMUSG00000098464,Mir7002,,
ENSMUSG00000040321,Zfp770,ENSG00000198146,ZNF770
